date;artist;artist_id;spotify_data;artist_name;artist_genres;artist_popularity;artist_followers
2022-06-29;Pablopavo i Ludziki;5y7leUjjrhUswowWshGpCi;Pablopavo i Ludziki|polish alternative,polish reggae|35|19305;Pablopavo i Ludziki;polish alternative,polish reggae;35;19305
2022-06-29;Sosnowski;41qXa50750tdWTyhtp1iCq;Sosnowski|polish blues|29|4021;Sosnowski;polish blues;29;4021
2022-06-29;Harry Styles;6KImCVD70vtIoJWnq6nGn3;Harry Styles|pop|93|21671122;Harry Styles;pop;93;21671122
2022-06-29;Vito Bambino;5XGkLMcwitYFdwroktQs7o;Vito Bambino|polish alternative,polish pop|60|56336;Vito Bambino;polish alternative,polish pop;60;56336
2022-06-29;Mick Jagger;3d2pb1dHTm8b61zAGVUVvO;Mick Jagger|album rock,blues rock,classic rock,dance rock,mellow gold,rock,soft rock|56|454743;Mick Jagger;album rock,blues rock,classic rock,dance rock,mellow gold,rock,soft rock;56;454743
2022-06-29;Kwiat Jabłoni;53l3yjX8ITilPIlCRsVKEB;Kwiat Jabłoni|polish alternative,polish pop|60|203965;Kwiat Jabłoni;polish alternative,polish pop;60;203965
2022-06-29;Artist For Ukraine;3BzNLpnqZ1IMvso6rdIeUh;Artists for Ukraine||8|31;Artists for Ukraine;;8;31
2022-06-29;Kirk Hammett;2ePzbA0F0TD96Na0MEB2Cf;Kirk Hammett||35|25914;Kirk Hammett;;35;25914
2022-06-29;Myslovitz;3sntDD4Y2K97qvDq3GPqZ5;Myslovitz|polish alternative,polish alternative rock,polish indie,polish indie rock,polish pop,polish rock|48|181237;Myslovitz;polish alternative,polish alternative rock,polish indie,polish indie rock,polish pop,polish rock;48;181237
2022-06-29;Sanah;0TMvoNR0AIJV138mHY6jdE;sanah|polish pop|70|1331117;sanah;polish pop;70;1331117
2022-06-29;Michelle Gurevich;2lP3Fx1aGCbQvH1F6i5Qeg;Michelle Gurevich|slowcore|45|91068;Michelle Gurevich;slowcore;45;91068
2022-06-29;Bokka;6R2e6FSXY9vhgOulV08FO3;BOKKA|polish alternative,polish electronica,polish indie|36|40968;BOKKA;polish alternative,polish electronica,polish indie;36;40968
2022-06-29;Polskie Znaki;51mMxJU8FRsiFRbXnYB3or;Polskie Znaki|polish alternative|27|1396;Polskie Znaki;polish alternative;27;1396
2022-06-29;Florence And The Machine;1moxjboGR7GNWYIMWsRjgG;Florence + The Machine|baroque pop,pop,uk alternative pop|75|5972963;Florence + The Machine;baroque pop,pop,uk alternative pop;75;5972963
2022-06-29;Rammstein;6wWVKhxIU2cEi0K81v7HvP;Rammstein|alternative metal,german metal,industrial,industrial metal,industrial rock,neue deutsche harte|79|7310503;Rammstein;alternative metal,german metal,industrial,industrial metal,industrial rock,neue deutsche harte;79;7310503
2022-06-29;Kae Tempest;1YcprGtF13BYCZQK9jYPEw;Kae Tempest|lgbtq+ hip hop,slam poetry|46|177157;Kae Tempest;lgbtq+ hip hop,slam poetry;46;177157
2022-06-29;Tori Amos;1KsASRNugxU85T0u6zSg32;Tori Amos|dark pop,ectofolk,lilith,melancholia,new wave pop,permanent wave,piano rock,pop rock,singer-songwriter|54|647240;Tori Amos;dark pop,ectofolk,lilith,melancholia,new wave pop,permanent wave,piano rock,pop rock,singer-songwriter;54;647240
2022-06-29;Ewa Bem;6E6qou5XcK7fjR7Ikvq0AP;Ewa Bem|classic polish pop|28|13875;Ewa Bem;classic polish pop;28;13875
2022-06-29;Hidden By Ivy;2nfwzENcmwKAejFHkmOl0J;Hidden By Ivy|polish post-punk|8|794;Hidden By Ivy;polish post-punk;8;794
2022-06-29;Röyksopp;5nPOO9iTcrs9k6yFffPxjH;Röyksopp|alternative dance,big beat,downtempo,electronica,electropop,trip hop|59|799478;Röyksopp;alternative dance,big beat,downtempo,electronica,electropop,trip hop;59;799478
2022-06-29;WaluśKraksaKryzys;4kOWvyAkvmkCrIHwW3bODd;WaluśKraksaKryzys|polish alternative,polish indie rock,polish post-punk|40|11703;WaluśKraksaKryzys;polish alternative,polish indie rock,polish post-punk;40;11703
2022-06-29;Czesław Mozil;5rDWHA1JYXY31soG6Os9cY;Czesław Śpiewa|poezja spiewana,polish alternative|35|59311;Czesław Śpiewa;poezja spiewana,polish alternative;35;59311
2022-06-29;Scorpions;27T030eWyCQRmDyuvr1kxY;Scorpions|album rock,german hard rock,german metal,german rock,hard rock,metal,rock|71|5677335;Scorpions;album rock,german hard rock,german metal,german rock,hard rock,metal,rock;71;5677335
2022-06-29;Sheryl Crow;4TKTii6gnOnUXQHyuo9JaD;Sheryl Crow|lilith,mellow gold,new wave pop,permanent wave,pop rock,rock|65|913489;Sheryl Crow;lilith,mellow gold,new wave pop,permanent wave,pop rock,rock;65;913489
2022-06-29;Karaś/Rogucki;1ZAGaCgMaOtt2yOUm1Qq6x;KARAŚ/ROGUCKI|polish alternative|41|18683;KARAŚ/ROGUCKI;polish alternative;41;18683
2022-06-29;Architects;3ZztVuWxHzNpl0THurTFCv;Architects|mathcore,melodic metalcore,metalcore,progressive metalcore,uk metalcore|61|719546;Architects;mathcore,melodic metalcore,metalcore,progressive metalcore,uk metalcore;61;719546
2022-06-29;Jack Savoretti;7nC05zmJukRGYObQeRgg3x;Jack Savoretti|acoustic pop,neo mellow|53|266640;Jack Savoretti;acoustic pop,neo mellow;53;266640
2022-06-29;Franio Mucha;2l1ha2vETw02TOEdpepvEx;Franio Mucha||14|113;Franio Mucha;;14;113
2022-06-29;Follow;13DQTaJffWrdyqeUe7Fzr2;The Following Sea||0|4;The Following Sea;;0;4
2022-06-29;Gibbs;1T4HxOYolAEb5PadIVKdWZ;Gibbs|polish hip hop|64|51818;Gibbs;polish hip hop;64;51818
2022-06-29;Michał Pepol;0gaIWmDwfXqZ3uMj72ccZ0;Michał Pepol||25|121;Michał Pepol;;25;121
2022-06-29;Dawid Podsiadło;6EB8VE9f7Ut6NOgviN6gDW;Dawid Podsiadło|polish pop,talent show|66|1521471;Dawid Podsiadło;polish pop,talent show;66;1521471
2022-06-29;Ørganek;2cPIQ8eVSqSKGjBQXgi3WH;Organek|polish alternative,polish alternative rock,polish pop|46|205031;Organek;polish alternative,polish alternative rock,polish pop;46;205031
2022-06-29;David Paich;6zgKTqBOokh6IjLXOO5zfQ;David Paich||23|1037;David Paich;;23;1037
2022-06-29;Editors;6e9wIFWhBPHLE9bXK8gtBI;Editors|alternative dance,britpop,indie rock,modern rock,rock|56|672862;Editors;alternative dance,britpop,indie rock,modern rock,rock;56;672862
2022-06-29;Kate Bush;1aSxMhuvixZ8h9dK9jIDwL;Kate Bush|art pop,art rock,baroque pop,new wave pop,permanent wave,piano rock,singer-songwriter,uk pop|81|1169651;Kate Bush;art pop,art rock,baroque pop,new wave pop,permanent wave,piano rock,singer-songwriter,uk pop;81;1169651
2022-06-29;Julia Kamińska;4jFzWphpCeC923MojgEp7V;Julia Kamińska||24|288;Julia Kamińska;;24;288
2022-06-29;Porcupine Tree;5NXHXK6hOCotCF8lvGM1I0;Porcupine Tree|alternative metal,art rock,progressive metal,progressive rock,symphonic rock|57|561456;Porcupine Tree;alternative metal,art rock,progressive metal,progressive rock,symphonic rock;57;561456
2022-06-29;Robert Plant;1OwarW4LEHnoep20ixRA0y;Robert Plant|album rock,art rock,blues rock,classic rock,country rock,hard rock,mellow gold,progressive rock,rock,roots rock,soft rock,symphonic rock,uk americana|58|952603;Robert Plant;album rock,art rock,blues rock,classic rock,country rock,hard rock,mellow gold,progressive rock,rock,roots rock,soft rock,symphonic rock,uk americana;58;952603
2022-06-29;Mitch;2PQkXVCcXu0Nwf226rzGXq;Mitch & Mitch|polish alternative rock|34|4794;Mitch & Mitch;polish alternative rock;34;4794
2022-06-29;Lady Gaga;1HY2Jd0NmPuamShAr6KMms;Lady Gaga|art pop,dance pop,pop|83|22474108;Lady Gaga;art pop,dance pop,pop;83;22474108
2022-06-29;Męskie Granie Orkiestra 2022;1WbPJm4WVQvxOEQO1GEJy7;Męskie Granie Orkiestra 2022|polish pop|45|2264;Męskie Granie Orkiestra 2022;polish pop;45;2264
2022-06-29;Blossoms;22RISwgVJyZu9lpqAcv1F5;Blossoms|english indie rock,modern alternative rock,modern rock,rock|58|393874;Blossoms;english indie rock,modern alternative rock,modern rock,rock;58;393874
2022-06-29;LemON;3B4XG3HanBgkVOybc89Q3T;LemON|polish pop,rusyn folk|43|39861;LemON;polish pop,rusyn folk;43;39861
2022-06-29;Classix Nouveaux;40PsC6cWe7ZQdOUTqF5JgD;Classix Nouveaux|new romantic,new wave,new wave pop,synthpop|28|22072;Classix Nouveaux;new romantic,new wave,new wave pop,synthpop;28;22072
2022-06-29;Luxtorpeda;0D5kXlS7UOApMpTyuSrFAW;Luxtorpeda|polish punk,polish rock,poznan indie|37|45568;Luxtorpeda;polish punk,polish rock,poznan indie;37;45568
2022-06-29;Administratorr Electro;6FPamV3tkyoMVnCBPejBVy;Administratorr Electro|polish synthpop|22|294;Administratorr Electro;polish synthpop;22;294
2022-06-29;Mariusz Lubomski;05AVHcWP9DF6y6LEU845uz;Mariusz Lubomski|classic polish pop|18|2093;Mariusz Lubomski;classic polish pop;18;2093
2022-06-29;MARO;3NP4jJcW3R6qO6rbtnH0wn;MARO|musica portuguesa contemporanea|57|71224;MARO;musica portuguesa contemporanea;57;71224
2022-06-29;Stanisława Celińska;0sijpMmVF9ui4micUVn9d6;Stanisława Celińska|classic polish pop|28|5068;Stanisława Celińska;classic polish pop;28;5068
2022-06-29;Kalush Orchestra;46rVVJwHWNS7C7MaWXd842;KALUSH|ukrainian hip hop,ukrainian pop,ukrainian viral pop|62|215778;KALUSH;ukrainian hip hop,ukrainian pop,ukrainian viral pop;62;215778
2022-06-29;The Waterboys;5TnuP42pw475UrjjeabtwZ;The Waterboys|art rock,celtic rock,new wave pop,rock,scottish new wave,scottish rock|55|217552;The Waterboys;art rock,celtic rock,new wave pop,rock,scottish new wave,scottish rock;55;217552
2022-06-29;Dawid Tyszkowski;2Lp4rVUJ5ZRZfT8wkWF81K;Dawid Tyszkowski||34|812;Dawid Tyszkowski;;34;812
2022-06-29;DJ BRK;2jNxbYSRQ7pkrxVuOjES7n;DJ BRK||40|2187;DJ BRK;;40;2187
2022-06-29;Ladaco;6smrG6QLzHOOBeIOzHx351;Ladaco|polish alternative|26|488;Ladaco;polish alternative;26;488
2022-06-29;Foo Fighters;7jy3rLJdDQY21OgRLCZ9sD;Foo Fighters|alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock|75|10009527;Foo Fighters;alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock;75;10009527
2022-06-29;Żurkowski;17ZrDcSLNOBMR1oz6w4DXs;Żurkowski|polish alternative|26|896;Żurkowski;polish alternative;26;896
2022-06-29;Skubas;5BoG8WljgEsbLOtoK5IAok;SKUBAS|polish alternative,polish indie|38|25620;SKUBAS;polish alternative,polish indie;38;25620
2022-06-29;Iron Maiden;6mdiAmATAx73kdxrNrnlao;Iron Maiden|hard rock,metal,nwobhm,rock|72|7475279;Iron Maiden;hard rock,metal,nwobhm,rock;72;7475279
2022-06-29;Blurred Pink;420ExMrSqalFaHc9dypLlN;blurred pink||17|791;blurred pink;;17;791
2022-06-29;Maria Peszek;2bJ904AqmK8LRH9fGShlQM;Maria Peszek|classic polish pop,poezja spiewana,polish alternative,polish pop|39|65122;Maria Peszek;classic polish pop,poezja spiewana,polish alternative,polish pop;39;65122
2022-06-29;Michael Kiwanuka;0bzfPKdbXL5ezYW2z3UGQj;Michael Kiwanuka|british soul,neo soul,psychedelic soul,soul|62|1233369;Michael Kiwanuka;british soul,neo soul,psychedelic soul,soul;62;1233369
2022-06-29;Diana Ross;3MdG05syQeRYPPcClLaUGl;Diana Ross|adult standards,disco,motown,quiet storm,soul|66|1471367;Diana Ross;adult standards,disco,motown,quiet storm,soul;66;1471367
2022-06-29;Bluszcz;4QUfzPnzzNf93Y6VKxZVlD;Bluszcz|polish alternative,polish electronica|35|7970;Bluszcz;polish alternative,polish electronica;35;7970
2022-06-29;Eddie Vedder;0mXTJETA4XUa12MmmXxZJh;Eddie Vedder|acoustic rock,permanent wave,rock|60|1395239;Eddie Vedder;acoustic rock,permanent wave,rock;60;1395239
2022-06-29;Elton John;3PhoLpVuITZKcymswpck5b;Elton John|glam rock,mellow gold,piano rock|82|9548262;Elton John;glam rock,mellow gold,piano rock;82;9548262
2022-06-29;Strachy Na Lachy;4DXXg7xzgKAEYeFhh9wAtk;Strachy Na Lachy|polish alternative rock|45|156585;Strachy Na Lachy;polish alternative rock;45;156585
2022-06-29;Billy Idol;7lzordPuZEXxwt9aoVZYmG;Billy Idol|album rock,classic rock,dance rock,hard rock,mellow gold,new romantic,new wave,new wave pop,rock,soft rock|67|1447251;Billy Idol;album rock,classic rock,dance rock,hard rock,mellow gold,new romantic,new wave,new wave pop,rock,soft rock;67;1447251
2022-06-29;Placebo;6RZUqkomCmb8zCRqc9eznB;Placebo|alternative rock,britpop,modern rock,permanent wave,rock|66|1668446;Placebo;alternative rock,britpop,modern rock,permanent wave,rock;66;1668446
2022-06-29;Artur Rojek;2wmdMX0w131ZumU30P5WZH;Artur Rojek|polish alternative,polish indie,polish pop|51|129705;Artur Rojek;polish alternative,polish indie,polish pop;51;129705
2022-06-29;Sting;0Ty63ceoRnnJKVEYP0VQpk;Sting|permanent wave,soft rock,sophisti-pop|69|2678900;Sting;permanent wave,soft rock,sophisti-pop;69;2678900
2022-06-29;Ralph Kaminski;7l1IUcuGTEXMuD1aN3wFqw;Ralph Kaminski|polish alternative,polish pop|54|127182;Ralph Kaminski;polish alternative,polish pop;54;127182
2022-06-29;Patrick The Pan;7vYfq6OMlGDw1IpTxar2h2;Patrick the Pan|polish alternative,polish indie,polish pop|37|16398;Patrick the Pan;polish alternative,polish indie,polish pop;37;16398
2022-06-29;Adele;4dpARuHxo51G3z768sgnrY;Adele|british soul,pop,pop soul,uk pop|83|39512817;Adele;british soul,pop,pop soul,uk pop;83;39512817
2022-06-29;Jan Borysewicz;3aOdQc0HYtG1ZJoU5eyv8P;Jan Borysewicz||33|1326;Jan Borysewicz;;33;1326
2022-06-29;Daria Zawiałow;0tdKRrbItnLj40yUFi23jx;Daria Zawiałow|polish alternative,polish indie,polish pop|61|321484;Daria Zawiałow;polish alternative,polish indie,polish pop;61;321484
2022-06-29;Muchy;09Z3SI4GkhYjpCB6884vC8;Muchy|polish alternative,polish indie,polish indie rock,polish post-punk,poznan indie|36|15522;Muchy;polish alternative,polish indie,polish indie rock,polish post-punk,poznan indie;36;15522
2022-06-29;Bitamina;2EJzUdaDAwfqcjpQcRAYdQ;Bitamina|polish alternative,polish indie,polish pop|45|126096;Bitamina;polish alternative,polish indie,polish pop;45;126096
2022-06-29;Krzysztof Zalewski;1U1eSs7M2ENf09cDx4lavK;Krzysztof Zalewski|polish alternative rock,polish pop|53|189553;Krzysztof Zalewski;polish alternative rock,polish pop;53;189553
2022-06-29;Organek;2cPIQ8eVSqSKGjBQXgi3WH;Organek|polish alternative,polish alternative rock,polish pop|46|205031;Organek;polish alternative,polish alternative rock,polish pop;46;205031
2022-06-29;Kaśka Sochacka;3ClL18AtCAPwXVT6mUkBDN;Kaśka Sochacka|polish pop|52|55930;Kaśka Sochacka;polish pop;52;55930
2022-06-29;Męskie Granie Orkiestra 2021;5xoXMR6Y8PORwObvyND9ZE;Męskie Granie Orkiestra 2021|polish alternative,polish pop|55|150138;Męskie Granie Orkiestra 2021;polish alternative,polish pop;55;150138
2022-06-29;Dave Gahan;7hKXTmrq3ZppBx881yBbOr;Dave Gahan|alternative dance,new romantic,new wave,synthpop|42|172686;Dave Gahan;alternative dance,new romantic,new wave,synthpop;42;172686
2022-06-29;The Rolling Stones;22bE4uQ6baNwSHPVcDxLCe;The Rolling Stones|british invasion,classic rock,rock|77|11843752;The Rolling Stones;british invasion,classic rock,rock;77;11843752
2022-06-29;Fisz Emade Tworzywo;0YYxsW13yGiA2e80fu4VIA;Fisz Emade Tworzywo|polish alternative|44|101242;Fisz Emade Tworzywo;polish alternative;44;101242
2022-06-29;Eric Clapton;6PAt558ZEZl0DmdXlnjMgD;Eric Clapton|album rock,blues rock,classic rock,electric blues,mellow gold,rock,soft rock|70|4957849;Eric Clapton;album rock,blues rock,classic rock,electric blues,mellow gold,rock,soft rock;70;4957849
2022-06-29;Red Hot Chili Peppers;0L8ExT028jH3ddEcZwqJJ5;Red Hot Chili Peppers|alternative rock,funk metal,funk rock,permanent wave|81|18269586;Red Hot Chili Peppers;alternative rock,funk metal,funk rock,permanent wave;81;18269586
2022-06-29;Anieli;014XDYJJQpJHyaZyxpJrrB;Anieli||32|1339;Anieli;;32;1339
2022-06-29;Aurora;1WgXqy2Dd70QQOU7Ay074N;AURORA|art pop,norwegian pop|71|2320381;AURORA;art pop,norwegian pop;71;2320381
2022-06-29;Paweł Domagała;0Gk98lHv6LlqbWPwdMiga2;Paweł Domagała|polish pop|42|273795;Paweł Domagała;polish pop;42;273795
2022-06-29;Igo;6I5JdHLVup9pIjn9g5K20N;Igo|polish alternative|50|12533;Igo;polish alternative;50;12533
2022-06-29;Stromae;5j4HeCoUlzhfWtjAfM1acR;Stromae|belgian pop,g-house|72|2423438;Stromae;belgian pop,g-house;72;2423438
2022-06-29;Voo Voo;4vC1DrwqCb43puGttDWlwL;Voo Voo|classic polish pop,polish alternative,polish blues,polish post-punk,polish rock|34|37766;Voo Voo;classic polish pop,polish alternative,polish blues,polish post-punk,polish rock;34;37766
2022-06-29;Tears For Fears;4bthk9UfsYUYdcFyqxmSUU;Tears For Fears|new romantic,new wave,new wave pop,permanent wave,rock,sophisti-pop,synthpop|71|2424553;Tears For Fears;new romantic,new wave,new wave pop,permanent wave,rock,sophisti-pop,synthpop;71;2424553
2022-06-29;Muse;12Chz98pHFMPJEknJQMWvI;Muse|modern rock,permanent wave,rock|74|7051935;Muse;modern rock,permanent wave,rock;74;7051935
2022-06-29;Natalia Przybysz;03KLzHVK6la8dVop1iVI5x;Natalia Przybysz|poezja spiewana,polish alternative,polish pop|45|80312;Natalia Przybysz;poezja spiewana,polish alternative,polish pop;45;80312
2022-06-29;Sorry Boys;0WX7MXOUx7elCFdxdgvdBU;Sorry Boys|polish alternative,polish pop|37|28988;Sorry Boys;polish alternative,polish pop;37;28988
2022-06-29;Jack White;4FZ3j1oH43e7cukCALsCwf;Jack White|alternative rock,blues rock,garage rock,garage rock revival,modern blues rock,modern rock,punk blues,rock|59|1245305;Jack White;alternative rock,blues rock,garage rock,garage rock revival,modern blues rock,modern rock,punk blues,rock;59;1245305
2022-06-29;T.Love;2L14uYIQePr3ZEutb6feZz;T.Love|polish pop,polish reggae,polish rock|48|167772;T.Love;polish pop,polish reggae,polish rock;48;167772
2022-06-29;Marillion;7ai5TWiOG8g9Hds5AATS28;Marillion|album rock,art rock,classic rock,neo-progressive,progressive rock,symphonic rock|56|405955;Marillion;album rock,art rock,classic rock,neo-progressive,progressive rock,symphonic rock;56;405955
2022-06-29;Ed Sheeran;6eUKZXaKkcviH0Ku9w2n3V;Ed Sheeran|pop,uk pop|90|99039015;Ed Sheeran;pop,uk pop;90;99039015
2022-06-29;Olivia Vedder, Eddie Vedder, Glen Hansard;1cALtYxOIn4uWAfNdwcP4E;Olivia Vedder||35|4743;Olivia Vedder;;35;4743
2022-06-29;Król;0gH4VBwt5MwWomiOXloDC4;KRÓL|polish alternative,polish indie|48|28738;KRÓL;polish alternative,polish indie;48;28738
2022-06-29;Bryan Adams;3Z02hBLubJxuFJfhacLSDc;Bryan Adams|canadian pop,canadian singer-songwriter,classic canadian rock,heartland rock,mellow gold,soft rock|73|2649039;Bryan Adams;canadian pop,canadian singer-songwriter,classic canadian rock,heartland rock,mellow gold,soft rock;73;2649039
2022-06-29;Grzegorz Turnau;5bQZCiENsgmW4SvUOc86qI;Grzegorz Turnau|classic polish pop,poezja spiewana,sung poetry|53|47342;Grzegorz Turnau;classic polish pop,poezja spiewana,sung poetry;53;47342
2022-06-29;Marcin Nowakowski;3enFhWFiJILf4OYGcTPdMy;Marcin Nowakowski|bajki|8|304;Marcin Nowakowski;bajki;8;304
2022-06-29;Sokół;5Kuxl5ZenCl9fYzmtin6ot;Sokół|polish hip hop|56|225801;Sokół;polish hip hop;56;225801
2022-06-29;Riverside;5yjbUO1Jocui7RKE30zfLT;Riverside|neo-progressive,polish prog,prog metal,progressive metal,progressive rock,symphonic rock|43|169358;Riverside;neo-progressive,polish prog,prog metal,progressive metal,progressive rock,symphonic rock;43;169358
2022-06-29;Archive;1Q776wzj2mrtXrNu3iH6nk;Archive|electronica,trip hop|48|235950;Archive;electronica,trip hop;48;235950
2022-06-29;Bovska;4E8L0A5xtDhcMaeBO7p0eg;Bovska|polish alternative,polish pop|36|64913;Bovska;polish alternative,polish pop;36;64913
2022-06-29;U2;51Blml2LZPmy7TTiAg47vQ;U2|irish rock,permanent wave,rock|76|9889354;U2;irish rock,permanent wave,rock;76;9889354
2022-06-29;ZAZ;1mbgj8ERPs8lWi7t5cYrdy;Zaz|chanson,french jazz,nouvelle chanson francaise|61|1326682;Zaz;chanson,french jazz,nouvelle chanson francaise;61;1326682
2022-06-30;Myslovitz;3sntDD4Y2K97qvDq3GPqZ5;Myslovitz|polish alternative,polish alternative rock,polish indie,polish indie rock,polish pop,polish rock|48|181373;Myslovitz;polish alternative,polish alternative rock,polish indie,polish indie rock,polish pop,polish rock;48;181373
2022-06-30;Pablopavo i Ludziki;5y7leUjjrhUswowWshGpCi;Pablopavo i Ludziki|polish alternative,polish reggae|35|19312;Pablopavo i Ludziki;polish alternative,polish reggae;35;19312
2022-06-30;Sosnowski;41qXa50750tdWTyhtp1iCq;Sosnowski|polish blues|29|4021;Sosnowski;polish blues;29;4021
